condition_id,condition_label,delay_family,variant,variant_label,delay_label,act_min,act_max,obs_min,obs_max,seed,iteration,train_steps,episode,kp,correction_scale,episode_steps,true_return,delayed_return,mean_distance,final_distance,min_distance,success
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,903000,3,8640,2,1.7133920352483294,0.328123851679704,80,-19.03780888125766,-19.03780888125766,0.23797261101572076,0.004800922237336636,0.0010968666756525636,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,903000,3,8640,3,1.7133920352483294,0.328123851679704,80,-24.39490968035534,-24.39490968035534,0.30493637100444176,0.012019672431051731,0.002567454008385539,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,903000,3,8640,4,1.7133920352483294,0.328123851679704,80,-23.293451111065224,-23.293451111065224,0.2911681388883153,0.019725251942873,0.0036195104476064444,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,903000,3,8640,5,1.7133920352483294,0.328123851679704,80,-22.35439500422217,-22.35439500422217,0.2794299375527771,0.006147261708974838,0.003092630300670862,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,903000,3,8640,6,1.7133920352483294,0.328123851679704,80,-27.660786862950772,-27.660786862950772,0.34575983578688463,0.00535620329901576,0.0016849974635988474,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,903000,3,8640,7,1.7133920352483294,0.328123851679704,80,-24.340580131160095,-24.340580131160095,0.3042572516395012,0.024584956467151642,0.0032088421285152435,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,904000,4,11520,0,3.101149672037368,0.6738325251591603,80,-23.379603419743944,-23.379603419743944,0.2922450427467993,0.0029902863316237926,0.0006504546036012471,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,904000,4,11520,1,3.101149672037368,0.6738325251591603,80,-25.589012179523706,-25.589012179523706,0.3198626522440463,0.009520433843135834,0.0016443661879748106,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,904000,4,11520,2,3.101149672037368,0.6738325251591603,80,-24.592739166444517,-24.592739166444517,0.30740923958055644,0.009084667079150677,0.0002020506508415565,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,904000,4,11520,3,3.101149672037368,0.6738325251591603,80,-27.045393529813737,-27.045393529813737,0.3380674191226717,0.005578234791755676,0.0039638192392885685,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,904000,4,11520,4,3.101149672037368,0.6738325251591603,80,-19.882047536812024,-19.882047536812024,0.2485255942101503,0.01239053625613451,0.00046724421554245055,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,904000,4,11520,5,3.101149672037368,0.6738325251591603,80,-20.14849997696001,-20.14849997696001,0.25185624971200016,0.0020438004285097122,0.001440004212781787,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,904000,4,11520,6,3.101149672037368,0.6738325251591603,80,-25.908032320032362,-25.908032320032362,0.32385040400040455,0.013202905654907227,0.0008441461832262576,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,904000,4,11520,7,3.101149672037368,0.6738325251591603,80,-20.32718490588013,-20.32718490588013,0.2540898113235016,0.006214097607880831,0.00102415366563946,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,905000,5,14400,0,3.101149672037368,0.6738325251591603,80,-24.805453993962146,-24.805453993962146,0.3100681749245268,0.01826479844748974,0.0011431357124820352,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,905000,5,14400,1,3.101149672037368,0.6738325251591603,80,-20.56920341681689,-20.56920341681689,0.25711504271021113,0.002926754532381892,0.001961595844477415,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,905000,5,14400,2,3.101149672037368,0.6738325251591603,80,-20.71905677043833,-20.71905677043833,0.2589882096304791,0.0013846568763256073,0.0013846568763256073,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,905000,5,14400,3,3.101149672037368,0.6738325251591603,80,-23.018509488436393,-23.018509488436393,0.2877313686054549,0.0074695018120110035,0.0012500743614509702,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,905000,5,14400,4,3.101149672037368,0.6738325251591603,80,-19.298001372022554,-19.298001372022554,0.24122501715028194,0.006093293894082308,0.0006998006720095873,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,905000,5,14400,5,3.101149672037368,0.6738325251591603,80,-21.82496277219616,-21.82496277219616,0.27281203465245196,0.0064229597337543964,0.0012705817352980375,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,905000,5,14400,6,3.101149672037368,0.6738325251591603,80,-24.299176825094037,-24.299176825094037,0.30373971031367547,0.016901420429348946,0.0009518931619822979,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,905000,5,14400,7,3.101149672037368,0.6738325251591603,80,-24.520546091138385,-24.520546091138385,0.3065068261392298,0.016269974410533905,0.0011485012946650386,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,906000,6,17280,0,3.101149672037368,0.6738325251591603,80,-21.51798703876557,-21.51798703876557,0.2689748379845696,0.017386214807629585,0.0008503888384439051,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,906000,6,17280,1,3.101149672037368,0.6738325251591603,80,-20.48571205904591,-20.48571205904591,0.2560714007380739,0.006602536421269178,0.0003935144923161715,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,906000,6,17280,2,3.101149672037368,0.6738325251591603,80,-24.185789136681706,-24.185789136681706,0.3023223642085213,0.01561756245791912,0.0013807653449475765,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,906000,6,17280,3,3.101149672037368,0.6738325251591603,80,-23.59565919463057,-23.59565919463057,0.29494573993288214,0.0056929681450128555,0.0017341397469863296,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,906000,6,17280,4,3.101149672037368,0.6738325251591603,80,-18.14744980679825,-18.14744980679825,0.22684312258497813,0.01265246793627739,0.0026995304506272078,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,906000,6,17280,5,3.101149672037368,0.6738325251591603,80,-21.658191857161,-21.658191857161,0.2707273982145125,0.01334470696747303,0.0021473446395248175,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,906000,6,17280,6,3.101149672037368,0.6738325251591603,80,-18.731331072980538,-18.731331072980538,0.23414163841225671,0.00825602374970913,0.0020009493455290794,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,906000,6,17280,7,3.101149672037368,0.6738325251591603,80,-20.536009401024785,-20.536009401024785,0.2567001175128098,0.010378082282841206,0.0004290190408937633,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,907000,7,20160,0,3.101149672037368,0.6738325251591603,80,-22.010722454986535,-22.010722454986535,0.27513403068733167,0.015171059407293797,0.0006756341317668557,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,907000,7,20160,1,3.101149672037368,0.6738325251591603,80,-20.22465946781449,-20.22465946781449,0.25280824334768115,0.00916038267314434,0.0020663754548877478,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,907000,7,20160,2,3.101149672037368,0.6738325251591603,80,-20.82182147935964,-20.82182147935964,0.26027276849199554,0.005432912148535252,0.002130467677488923,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,907000,7,20160,3,3.101149672037368,0.6738325251591603,80,-21.333456617372576,-21.333456617372576,0.2666682077171572,0.01004704087972641,0.0008906042785383761,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,907000,7,20160,4,3.101149672037368,0.6738325251591603,80,-21.268626366741955,-21.268626366741955,0.26585782958427445,0.018416237086057663,0.0013720636488869786,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,907000,7,20160,5,3.101149672037368,0.6738325251591603,80,-22.364266648422927,-22.364266648422927,0.27955333310528657,0.028164399787783623,0.0025102284271270037,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,907000,7,20160,6,3.101149672037368,0.6738325251591603,80,-24.230162809195463,-24.230162809195463,0.3028770351149433,0.006069272756576538,0.0007619645330123603,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,907000,7,20160,7,3.101149672037368,0.6738325251591603,80,-26.60567799746059,-26.60567799746059,0.3325709749682574,0.007351159118115902,0.0025901030749082565,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,908000,8,23040,0,3.101149672037368,0.6738325251591603,80,-25.977849525166675,-25.977849525166675,0.32472311906458345,0.01275260653346777,0.0009031756781041622,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,908000,8,23040,1,3.101149672037368,0.6738325251591603,80,-21.293712068116292,-21.293712068116292,0.26617140085145363,0.01186572015285492,0.0033771104644984007,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,908000,8,23040,2,3.101149672037368,0.6738325251591603,80,-17.40669916034676,-17.40669916034676,0.21758373950433452,0.013739592395722866,0.0018395959632471204,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,908000,8,23040,3,3.101149672037368,0.6738325251591603,80,-20.490227868314832,-20.490227868314832,0.25612784835393543,0.0012962138280272484,0.0012962138280272484,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,908000,8,23040,4,3.101149672037368,0.6738325251591603,80,-22.684387863846496,-22.684387863846496,0.2835548482980812,0.004608224146068096,0.002285824855789542,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,908000,8,23040,5,3.101149672037368,0.6738325251591603,80,-25.419033188954927,-25.419033188954927,0.3177379148619366,0.0221233032643795,0.001370187266729772,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,908000,8,23040,6,3.101149672037368,0.6738325251591603,80,-24.791574345435947,-24.791574345435947,0.30989467931794934,0.0081806480884552,0.0027197564486414194,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,908000,8,23040,7,3.101149672037368,0.6738325251591603,80,-25.831999575311784,-25.831999575311784,0.3228999946913973,0.015943346545100212,0.0006175273447297513,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,909000,9,25920,0,3.101149672037368,0.6738325251591603,80,-20.35782920802012,-20.35782920802012,0.2544728651002515,0.01228039339184761,0.0010298670968040824,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,909000,9,25920,1,3.101149672037368,0.6738325251591603,80,-20.23695176653564,-20.23695176653564,0.2529618970816955,0.013142182491719723,0.0011119234841316938,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,909000,9,25920,2,3.101149672037368,0.6738325251591603,80,-25.090303876088,-25.090303876088,0.31362879845110003,0.0026651916559785604,0.0016719837440177798,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,909000,9,25920,3,3.101149672037368,0.6738325251591603,80,-22.211123780580238,-22.211123780580238,0.27763904725725297,0.0077796317636966705,0.0010765629122033715,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,909000,9,25920,4,3.101149672037368,0.6738325251591603,80,-23.318235586979426,-23.318235586979426,0.2914779448372428,0.011562309227883816,0.0006310363532975316,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,909000,9,25920,5,3.101149672037368,0.6738325251591603,80,-22.82965406170115,-22.82965406170115,0.28537067577126435,0.007014896720647812,0.0021402037236839533,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,909000,9,25920,6,3.101149672037368,0.6738325251591603,80,-22.1471591378795,-22.1471591378795,0.2768394892234937,0.0035814756993204355,0.0016326342010870576,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,909000,9,25920,7,3.101149672037368,0.6738325251591603,80,-17.82288229756523,-17.82288229756523,0.22278602871956538,0.021619465202093124,0.0013016232987865806,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,910000,10,28800,0,3.101149672037368,0.6738325251591603,80,-19.923208843450993,-19.923208843450993,0.2490401105431374,0.0054688649252057076,0.003189796581864357,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,910000,10,28800,1,3.101149672037368,0.6738325251591603,80,-20.989153235947015,-20.989153235947015,0.2623644154493377,0.02070772461593151,0.000260341475950554,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,910000,10,28800,2,3.101149672037368,0.6738325251591603,80,-22.116143305087462,-22.116143305087462,0.27645179131359326,0.013041013851761818,0.002272046869620681,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,910000,10,28800,3,3.101149672037368,0.6738325251591603,80,-23.633211174979806,-23.633211174979806,0.2954151396872476,0.011012320406734943,0.0012191205751150846,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,910000,10,28800,4,3.101149672037368,0.6738325251591603,80,-21.983233245147858,-21.983233245147858,0.27479041556434824,0.0014990369090810418,0.0006876098341308534,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,910000,10,28800,5,3.101149672037368,0.6738325251591603,80,-25.830749064683914,-25.830749064683914,0.3228843633085489,0.00757140526548028,0.0028783194720745087,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,910000,10,28800,6,3.101149672037368,0.6738325251591603,80,-20.947777443332598,-20.947777443332598,0.26184721804165745,0.007396708242595196,0.0016292417421936989,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,910000,10,28800,7,3.101149672037368,0.6738325251591603,80,-22.126708887168206,-22.126708887168206,0.2765838610896026,0.0074113719165325165,0.0011464109411463141,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,911000,11,31680,0,3.101149672037368,0.6738325251591603,80,-24.664834342780523,-24.664834342780523,0.30831042928475655,0.005155143328011036,0.001250819186680019,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,911000,11,31680,1,3.101149672037368,0.6738325251591603,80,-24.172415510984138,-24.172415510984138,0.3021551938873017,0.007535521872341633,0.0024513222742825747,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,911000,11,31680,2,3.101149672037368,0.6738325251591603,80,-22.45350290602073,-22.45350290602073,0.28066878632525916,0.013816631399095058,0.0016105840913951397,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,911000,11,31680,3,3.101149672037368,0.6738325251591603,80,-24.812082707649097,-24.812082707649097,0.3101510338456137,0.002770630642771721,0.0016223960556089878,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,911000,11,31680,4,3.101149672037368,0.6738325251591603,80,-19.951485247467645,-19.951485247467645,0.24939356559334555,0.004850261379033327,0.0015551290707662702,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,911000,11,31680,5,3.101149672037368,0.6738325251591603,80,-18.450253861024976,-18.450253861024976,0.2306281732628122,0.010560857132077217,0.0030779505614191294,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,911000,11,31680,6,3.101149672037368,0.6738325251591603,80,-22.461906931828707,-22.461906931828707,0.2807738366478588,0.0025912905111908913,0.0010171381291002035,1.0
stochastic_0_0,"(0-0,0-0)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0)",0,0,0,0,911000,11,31680,7,3.101149672037368,0.6738325251591603,80,-22.359249075874686,-22.359249075874686,0.27949061344843357,0.007533363997936249,0.0018617778550833464,1.0
