experiment,variant,variant_label,delay_label,x_value,act_min,act_max,obs_min,obs_max,seed,episode,episode_steps,episode_return,mean_distance,final_distance,min_distance,success,ever_success
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,1,13,80,-16.0973905173596,0.201217381466995,0.0012914544204249978,0.0012914544204249978,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,1,14,80,-17.04032599972561,0.21300407499657012,0.006981945596635342,0.002701019635424018,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,1,15,80,-24.074082616600208,0.3009260327075026,0.013286680914461613,0.0011629679938778281,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,1,16,80,-20.209524783771485,0.25261905979714355,0.016017260029911995,0.0011406989069655538,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,1,17,80,-20.57303035800578,0.25716287947507227,0.009184354916214943,0.0007316551054827869,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,1,18,80,-20.61350546043832,0.257668818255479,0.005500933155417442,0.0014202456222847104,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,1,19,80,-25.437947218248155,0.31797434022810195,0.00809427909553051,0.0008173413225449622,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,0,80,-20.401934865047224,0.2550241858130903,0.014887120574712753,0.001403933740220964,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,1,80,-24.643380064400844,0.3080422508050106,0.0017815183382481337,0.0008348667761310935,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,2,80,-22.61843111901544,0.282730388987693,0.004910480231046677,0.001269541447982192,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,3,80,-19.667912787248497,0.2458489098406062,0.006108379922807217,0.00021492871746886522,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,4,80,-19.48135449970141,0.24351693124626764,0.01674327254295349,0.002281782915815711,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,5,80,-19.050674572587013,0.23813343215733768,0.010873651131987572,0.002897180849686265,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,6,80,-18.911931247916073,0.2363991405989509,0.018023846670985222,0.00259710056707263,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,7,80,-20.718461647978984,0.2589807705997373,0.007616514340043068,0.0014284393982961774,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,8,80,-21.627953108400106,0.27034941385500133,0.013611036352813244,0.0004286800976842642,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,9,80,-24.59678291657474,0.30745978645718425,0.015834709629416466,0.0017110261833295226,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,10,80,-22.881379126221873,0.28601723907777343,0.010881064459681511,0.0011702042538672686,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,11,80,-19.467613415035885,0.24334516768794856,0.01089484989643097,0.0005523126455955207,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,12,80,-16.0973905173596,0.201217381466995,0.0012914544204249978,0.0012914544204249978,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,13,80,-17.04032599972561,0.21300407499657012,0.006981945596635342,0.002701019635424018,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,14,80,-24.074082616600208,0.3009260327075026,0.013286680914461613,0.0011629679938778281,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,15,80,-20.209524783771485,0.25261905979714355,0.016017260029911995,0.0011406989069655538,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,16,80,-20.57303035800578,0.25716287947507227,0.009184354916214943,0.0007316551054827869,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,17,80,-20.61350546043832,0.257668818255479,0.005500933155417442,0.0014202456222847104,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,18,80,-25.437947218248155,0.31797434022810195,0.00809427909553051,0.0008173413225449622,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,2,19,80,-20.6506593383383,0.25813324172922875,0.009429259225726128,0.0010186134604737163,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,0,80,-24.643380064400844,0.3080422508050106,0.0017815183382481337,0.0008348667761310935,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,1,80,-22.61843111901544,0.282730388987693,0.004910480231046677,0.001269541447982192,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,2,80,-19.667912787248497,0.2458489098406062,0.006108379922807217,0.00021492871746886522,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,3,80,-19.48135449970141,0.24351693124626764,0.01674327254295349,0.002281782915815711,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,4,80,-19.050674572587013,0.23813343215733768,0.010873651131987572,0.002897180849686265,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,5,80,-18.911931247916073,0.2363991405989509,0.018023846670985222,0.00259710056707263,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,6,80,-20.718461647978984,0.2589807705997373,0.007616514340043068,0.0014284393982961774,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,7,80,-21.627953108400106,0.27034941385500133,0.013611036352813244,0.0004286800976842642,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,8,80,-24.59678291657474,0.30745978645718425,0.015834709629416466,0.0017110261833295226,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,9,80,-22.881379126221873,0.28601723907777343,0.010881064459681511,0.0011702042538672686,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,10,80,-19.467613415035885,0.24334516768794856,0.01089484989643097,0.0005523126455955207,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,11,80,-16.0973905173596,0.201217381466995,0.0012914544204249978,0.0012914544204249978,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,12,80,-17.04032599972561,0.21300407499657012,0.006981945596635342,0.002701019635424018,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,13,80,-24.074082616600208,0.3009260327075026,0.013286680914461613,0.0011629679938778281,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,14,80,-20.209524783771485,0.25261905979714355,0.016017260029911995,0.0011406989069655538,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,15,80,-20.57303035800578,0.25716287947507227,0.009184354916214943,0.0007316551054827869,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,16,80,-20.61350546043832,0.257668818255479,0.005500933155417442,0.0014202456222847104,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,17,80,-25.437947218248155,0.31797434022810195,0.00809427909553051,0.0008173413225449622,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,18,80,-20.6506593383383,0.25813324172922875,0.009429259225726128,0.0010186134604737163,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,3,19,80,-21.419625605776673,0.2677453200722084,0.013436787761747837,0.00018063312745653093,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,0,80,-22.61843111901544,0.282730388987693,0.004910480231046677,0.001269541447982192,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,1,80,-19.667912787248497,0.2458489098406062,0.006108379922807217,0.00021492871746886522,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,2,80,-19.48135449970141,0.24351693124626764,0.01674327254295349,0.002281782915815711,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,3,80,-19.050674572587013,0.23813343215733768,0.010873651131987572,0.002897180849686265,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,4,80,-18.911931247916073,0.2363991405989509,0.018023846670985222,0.00259710056707263,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,5,80,-20.718461647978984,0.2589807705997373,0.007616514340043068,0.0014284393982961774,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,6,80,-21.627953108400106,0.27034941385500133,0.013611036352813244,0.0004286800976842642,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,7,80,-24.59678291657474,0.30745978645718425,0.015834709629416466,0.0017110261833295226,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,8,80,-22.881379126221873,0.28601723907777343,0.010881064459681511,0.0011702042538672686,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,9,80,-19.467613415035885,0.24334516768794856,0.01089484989643097,0.0005523126455955207,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,10,80,-16.0973905173596,0.201217381466995,0.0012914544204249978,0.0012914544204249978,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,11,80,-17.04032599972561,0.21300407499657012,0.006981945596635342,0.002701019635424018,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,12,80,-24.074082616600208,0.3009260327075026,0.013286680914461613,0.0011629679938778281,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,13,80,-20.209524783771485,0.25261905979714355,0.016017260029911995,0.0011406989069655538,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,14,80,-20.57303035800578,0.25716287947507227,0.009184354916214943,0.0007316551054827869,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,15,80,-20.61350546043832,0.257668818255479,0.005500933155417442,0.0014202456222847104,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,16,80,-25.437947218248155,0.31797434022810195,0.00809427909553051,0.0008173413225449622,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,17,80,-20.6506593383383,0.25813324172922875,0.009429259225726128,0.0010186134604737163,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,18,80,-21.419625605776673,0.2677453200722084,0.013436787761747837,0.00018063312745653093,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,4,19,80,-18.253742484143004,0.22817178105178754,0.010047036223113537,0.0020279299933463335,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,0,80,-19.667912787248497,0.2458489098406062,0.006108379922807217,0.00021492871746886522,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,1,80,-19.48135449970141,0.24351693124626764,0.01674327254295349,0.002281782915815711,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,2,80,-19.050674572587013,0.23813343215733768,0.010873651131987572,0.002897180849686265,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,3,80,-18.911931247916073,0.2363991405989509,0.018023846670985222,0.00259710056707263,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,4,80,-20.718461647978984,0.2589807705997373,0.007616514340043068,0.0014284393982961774,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,5,80,-21.627953108400106,0.27034941385500133,0.013611036352813244,0.0004286800976842642,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,6,80,-24.59678291657474,0.30745978645718425,0.015834709629416466,0.0017110261833295226,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,7,80,-22.881379126221873,0.28601723907777343,0.010881064459681511,0.0011702042538672686,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,8,80,-19.467613415035885,0.24334516768794856,0.01089484989643097,0.0005523126455955207,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,9,80,-16.0973905173596,0.201217381466995,0.0012914544204249978,0.0012914544204249978,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,10,80,-17.04032599972561,0.21300407499657012,0.006981945596635342,0.002701019635424018,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,11,80,-24.074082616600208,0.3009260327075026,0.013286680914461613,0.0011629679938778281,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,12,80,-20.209524783771485,0.25261905979714355,0.016017260029911995,0.0011406989069655538,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,13,80,-20.57303035800578,0.25716287947507227,0.009184354916214943,0.0007316551054827869,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,14,80,-20.61350546043832,0.257668818255479,0.005500933155417442,0.0014202456222847104,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,15,80,-25.437947218248155,0.31797434022810195,0.00809427909553051,0.0008173413225449622,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,16,80,-20.6506593383383,0.25813324172922875,0.009429259225726128,0.0010186134604737163,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,17,80,-21.419625605776673,0.2677453200722084,0.013436787761747837,0.00018063312745653093,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,18,80,-18.253742484143004,0.22817178105178754,0.010047036223113537,0.0020279299933463335,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,5,19,80,-21.68739060452208,0.271092382556526,0.01468626968562603,0.005618640221655369,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,0,80,-19.48135449970141,0.24351693124626764,0.01674327254295349,0.002281782915815711,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,1,80,-19.050674572587013,0.23813343215733768,0.010873651131987572,0.002897180849686265,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,2,80,-18.911931247916073,0.2363991405989509,0.018023846670985222,0.00259710056707263,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,3,80,-20.718461647978984,0.2589807705997373,0.007616514340043068,0.0014284393982961774,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,4,80,-21.627953108400106,0.27034941385500133,0.013611036352813244,0.0004286800976842642,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,5,80,-24.59678291657474,0.30745978645718425,0.015834709629416466,0.0017110261833295226,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,6,80,-22.881379126221873,0.28601723907777343,0.010881064459681511,0.0011702042538672686,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,7,80,-19.467613415035885,0.24334516768794856,0.01089484989643097,0.0005523126455955207,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,8,80,-16.0973905173596,0.201217381466995,0.0012914544204249978,0.0012914544204249978,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,9,80,-17.04032599972561,0.21300407499657012,0.006981945596635342,0.002701019635424018,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,10,80,-24.074082616600208,0.3009260327075026,0.013286680914461613,0.0011629679938778281,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,11,80,-20.209524783771485,0.25261905979714355,0.016017260029911995,0.0011406989069655538,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,12,80,-20.57303035800578,0.25716287947507227,0.009184354916214943,0.0007316551054827869,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,13,80,-20.61350546043832,0.257668818255479,0.005500933155417442,0.0014202456222847104,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,14,80,-25.437947218248155,0.31797434022810195,0.00809427909553051,0.0008173413225449622,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,15,80,-20.6506593383383,0.25813324172922875,0.009429259225726128,0.0010186134604737163,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,16,80,-21.419625605776673,0.2677453200722084,0.013436787761747837,0.00018063312745653093,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,17,80,-18.253742484143004,0.22817178105178754,0.010047036223113537,0.0020279299933463335,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,18,80,-21.68739060452208,0.271092382556526,0.01468626968562603,0.005618640221655369,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,6,19,80,-21.902215300651733,0.27377769125814666,0.011754618026316166,0.0009475837578065693,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,0,80,-19.050674572587013,0.23813343215733768,0.010873651131987572,0.002897180849686265,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,1,80,-18.911931247916073,0.2363991405989509,0.018023846670985222,0.00259710056707263,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,2,80,-20.718461647978984,0.2589807705997373,0.007616514340043068,0.0014284393982961774,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,3,80,-21.627953108400106,0.27034941385500133,0.013611036352813244,0.0004286800976842642,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,4,80,-24.59678291657474,0.30745978645718425,0.015834709629416466,0.0017110261833295226,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,5,80,-22.881379126221873,0.28601723907777343,0.010881064459681511,0.0011702042538672686,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,6,80,-19.467613415035885,0.24334516768794856,0.01089484989643097,0.0005523126455955207,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,7,80,-16.0973905173596,0.201217381466995,0.0012914544204249978,0.0012914544204249978,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,8,80,-17.04032599972561,0.21300407499657012,0.006981945596635342,0.002701019635424018,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,9,80,-24.074082616600208,0.3009260327075026,0.013286680914461613,0.0011629679938778281,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,10,80,-20.209524783771485,0.25261905979714355,0.016017260029911995,0.0011406989069655538,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,11,80,-20.57303035800578,0.25716287947507227,0.009184354916214943,0.0007316551054827869,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,12,80,-20.61350546043832,0.257668818255479,0.005500933155417442,0.0014202456222847104,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,13,80,-25.437947218248155,0.31797434022810195,0.00809427909553051,0.0008173413225449622,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,14,80,-20.6506593383383,0.25813324172922875,0.009429259225726128,0.0010186134604737163,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,15,80,-21.419625605776673,0.2677453200722084,0.013436787761747837,0.00018063312745653093,1.0,1.0
constant_sweep,unseen,Unseen delay,"(0,0)",0.0,0,0,0,0,7,16,80,-18.253742484143004,0.22817178105178754,0.010047036223113537,0.0020279299933463335,1.0,1.0
