condition_id,condition_label,delay_family,variant,variant_label,delay_label,train_steps,metric,iqm,q1,q3,n
constant_15_15,"(15,15)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(15,15)",46080,true_return,-61.759706624085084,-74.46296122018248,-56.0972988284193,24
constant_15_15,"(15,15)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(15,15)",48960,true_return,-61.24183303216705,-74.46393585181795,-54.4561297155451,24
constant_15_15,"(15,15)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(15,15)",51840,true_return,-58.637177002771445,-69.52877315878868,-53.68108234659303,24
constant_15_15,"(15,15)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(15,15)",54720,true_return,-64.00408875381497,-70.80420979997143,-59.15347986202687,24
constant_15_15,"(15,15)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(15,15)",57600,true_return,-64.6503874748402,-71.06262877257541,-59.18817582819611,24
constant_15_15,"(15,15)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(15,15)",60480,true_return,-62.24891258520074,-70.35291196103208,-57.28896132740192,24
constant_15_15,"(15,15)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(15,15)",63360,true_return,-62.68757085004472,-69.15137786231935,-59.68307531136088,24
constant_15_15,"(15,15)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(15,15)",66240,true_return,-63.28477002649257,-71.48082466586493,-58.83065659645945,24
constant_15_15,"(15,15)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(15,15)",69120,true_return,-62.17807700058135,-72.49115052632987,-56.28896979405545,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",0,true_return,-170.0782168917358,-174.96939668431878,-163.28377764765173,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",2880,true_return,-90.5485835558502,-98.92847642116249,-81.12903590267524,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",5760,true_return,-77.65800465713255,-103.40423475857824,-68.1778097958304,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",8640,true_return,-77.83827497412373,-98.8919751830399,-69.71962201222777,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",11520,true_return,-79.88501668342117,-94.52099394565448,-72.77420174784493,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",14400,true_return,-79.39249993876244,-92.12305487296544,-70.20629090350121,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",17280,true_return,-78.49817037729856,-92.59739902149886,-66.95325301331468,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20160,true_return,-79.7305412486506,-88.3758231755346,-70.2679143329151,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",23040,true_return,-78.24440023722127,-92.26844783406705,-73.18284097407013,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",25920,true_return,-76.93047995807137,-89.41509804863017,-70.43096828227863,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",28800,true_return,-77.26156169711612,-91.89328707347158,-68.63206784706563,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",31680,true_return,-80.44576528676164,-86.53760435851291,-71.931093869498,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",34560,true_return,-78.81760560338928,-93.58920251496602,-68.52388887805864,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",37440,true_return,-78.71587201330112,-91.54536239337176,-70.42678638605867,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",40320,true_return,-73.452197663486,-92.44187744893134,-65.7595012804959,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",43200,true_return,-74.33149611045762,-90.80064509483054,-65.87546784826554,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",46080,true_return,-74.30137180317736,-93.50584661122411,-66.69298347411677,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",48960,true_return,-73.58347322252423,-93.31592353142332,-64.61888574587647,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",51840,true_return,-71.48932329499318,-90.99694175249897,-64.30049666995183,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",54720,true_return,-77.24674259628712,-91.60574066959089,-70.84678709227592,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",57600,true_return,-78.33751399050622,-93.49031570670195,-70.95327412663028,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",60480,true_return,-75.34561123811484,-92.44418768398464,-68.29413925250992,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",63360,true_return,-75.95311399091345,-90.43678637873381,-71.2387931625126,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",66240,true_return,-76.59791047708131,-93.01680976245552,-70.17861402360722,24
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",69120,true_return,-75.68419734761119,-94.84056669578422,-67.67379800209164,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",0,true_return,-170.0782168917358,-174.96939668431878,-163.28377764765173,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",2880,true_return,-90.5485835558502,-98.92847642116249,-81.12903590267524,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",5760,true_return,-77.65800465713255,-103.40423475857824,-68.1778097958304,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",8640,true_return,-77.83827497412373,-98.8919751830399,-69.71962201222777,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",11520,true_return,-79.88501668342117,-94.52099394565448,-72.77420174784493,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",14400,true_return,-79.39249993876244,-92.12305487296544,-70.20629090350121,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",17280,true_return,-78.49817037729856,-92.59739902149886,-66.95325301331468,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20160,true_return,-79.7305412486506,-88.3758231755346,-70.2679143329151,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",23040,true_return,-78.24440023722127,-92.26844783406705,-73.18284097407013,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",25920,true_return,-76.93047995807137,-89.41509804863017,-70.43096828227863,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",28800,true_return,-77.26156169711612,-91.89328707347158,-68.63206784706563,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",31680,true_return,-80.44576528676164,-86.53760435851291,-71.931093869498,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",34560,true_return,-78.81760560338928,-93.58920251496602,-68.52388887805864,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",37440,true_return,-78.71587201330112,-91.54536239337176,-70.42678638605867,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",40320,true_return,-73.452197663486,-92.44187744893134,-65.7595012804959,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",43200,true_return,-74.33149611045762,-90.80064509483054,-65.87546784826554,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",46080,true_return,-74.30137180317736,-93.50584661122411,-66.69298347411677,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",48960,true_return,-73.58347322252423,-93.31592353142332,-64.61888574587647,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",51840,true_return,-71.48932329499318,-90.99694175249897,-64.30049666995183,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",54720,true_return,-77.24674259628712,-91.60574066959089,-70.84678709227592,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",57600,true_return,-78.33751399050622,-93.49031570670195,-70.95327412663028,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",60480,true_return,-75.34561123811484,-92.44418768398464,-68.29413925250992,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",63360,true_return,-75.95311399091345,-90.43678637873381,-71.2387931625126,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",66240,true_return,-76.59791047708131,-93.01680976245552,-70.17861402360722,24
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",69120,true_return,-75.68419734761119,-94.84056669578422,-67.67379800209164,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",0,true_return,-227.81101490029445,-229.5605373000726,-226.1222109766677,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",2880,true_return,-107.13045355211943,-114.48701852187514,-102.32787121552974,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",5760,true_return,-110.41080829962932,-116.50181490415707,-104.9082402571803,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",8640,true_return,-105.7442426631266,-111.73910991009325,-100.84437443315983,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",11520,true_return,-108.83764506177977,-110.76845900900662,-103.35254430864006,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",14400,true_return,-104.16934802383184,-109.83568333089352,-100.0588211370632,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",17280,true_return,-104.3827833851877,-108.13397239893675,-99.14326016558334,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20160,true_return,-104.55740588604628,-109.67843993520364,-100.11453029513359,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",23040,true_return,-103.46134533678803,-107.5726721547544,-99.74542571417987,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",25920,true_return,-103.65353732226261,-108.52963397023268,-99.65936498320661,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",28800,true_return,-103.04575984240121,-106.72039112955099,-100.45152803219389,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",31680,true_return,-106.31359534097525,-110.91574863344431,-102.6740780333057,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",34560,true_return,-104.64666187825303,-108.17895174678415,-101.43829924170859,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",37440,true_return,-104.48642506481458,-109.1215607819613,-100.13993453513831,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",40320,true_return,-103.89791675858821,-109.25035992264748,-99.08282474242151,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",43200,true_return,-104.15618505181435,-107.99166775681078,-99.09376331884414,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",46080,true_return,-105.02814868018807,-109.64825532515533,-101.48844471108168,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",48960,true_return,-103.55829283719261,-108.4597184555605,-98.60851079924032,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",51840,true_return,-101.91314510752757,-106.91883083572611,-97.45539218233898,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",54720,true_return,-105.25640659577523,-109.83350163791329,-99.5851286262041,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",57600,true_return,-106.51745265493325,-110.18138010054827,-100.47310372954234,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",60480,true_return,-103.84337659781643,-106.85456041479483,-101.2475998532027,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",63360,true_return,-104.66507011434685,-107.94899476505816,-99.78980973688886,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",66240,true_return,-104.24892204891269,-108.14927273336798,-99.84002228686586,24
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",69120,true_return,-104.5188670939145,-107.87525489460677,-101.03949874755926,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",0,true_return,-33.18078353047895,-35.500490928592626,-31.404369756462984,24
