condition_id,condition_label,delay_family,variant,variant_label,delay_label,act_min,act_max,obs_min,obs_max,seed,iteration,train_steps,episode,kp,correction_scale,episode_steps,true_return,delayed_return,mean_distance,final_distance,min_distance,success
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,901000,1,2880,2,0.9529108402926039,0.35364790210711,84,-27.344285058410605,-27.27870392295881,0.3255272030763167,0.016395283862948418,0.00037241409881971776,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,901000,1,2880,3,0.9529108402926039,0.35364790210711,81,-44.90890646725893,-44.89327280409634,0.5544309440402337,0.015633663162589073,0.00902491807937622,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,901000,1,2880,4,0.9529108402926039,0.35364790210711,81,-39.06258206628263,-39.03039994649589,0.48225409958373616,0.03218211978673935,0.015929704532027245,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,901000,1,2880,5,0.9529108402926039,0.35364790210711,84,-19.555798483313993,-19.438404207350686,0.23280712480135707,0.029348568990826607,0.003825046820566058,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,901000,1,2880,6,0.9529108402926039,0.35364790210711,83,-34.60282535199076,-34.585190202109516,0.4169015102649489,0.005878383293747902,0.0058150081895291805,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,901000,1,2880,7,0.9529108402926039,0.35364790210711,82,-28.398641768842936,-28.371498273685575,0.3463248996200358,0.013571747578680515,0.013571747578680515,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,902000,2,5760,0,2.367367668046223,0.5658908054238526,85,-38.80539479292929,-38.68032129108906,0.4565340563874034,0.02501470036804676,0.005684566684067249,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,902000,2,5760,1,2.367367668046223,0.5658908054238526,80,-32.84707990754396,-32.84707990754396,0.4105884988442995,0.03313656523823738,0.007203040644526482,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,902000,2,5760,2,2.367367668046223,0.5658908054238526,83,-27.50522637879476,-27.386847709771246,0.3313882696240332,0.039459556341171265,0.0020204936154186726,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,902000,2,5760,3,2.367367668046223,0.5658908054238526,85,-33.77572324662469,-33.707043692236766,0.3973614499602905,0.013735910877585411,0.0038189839106053114,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,902000,2,5760,4,2.367367668046223,0.5658908054238526,83,-26.203977818833664,-26.196237882133573,0.31571057613052605,0.0025799789000302553,0.0025799789000302553,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,902000,2,5760,5,2.367367668046223,0.5658908054238526,80,-36.19293268665206,-36.19293268665206,0.4524116585831507,0.012081818655133247,0.0017513943603262305,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,902000,2,5760,6,2.367367668046223,0.5658908054238526,81,-27.481477343244478,-27.468188442057,0.33927749806474666,0.013288901187479496,0.0035803557839244604,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,902000,2,5760,7,2.367367668046223,0.5658908054238526,85,-33.57262414088473,-33.439691729377955,0.39497204871629094,0.026586482301354408,0.007622731849551201,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,903000,3,8640,0,1.3505507306031184,0.6108178107363917,82,-28.31488700886257,-28.27267549862154,0.34530350010808014,0.021105755120515823,0.0030778481159359217,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,903000,3,8640,1,1.3505507306031184,0.6108178107363917,85,-26.875650740228593,-26.7106611719355,0.31618412635563053,0.03299791365861893,0.00884887482970953,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,903000,3,8640,2,1.3505507306031184,0.6108178107363917,82,-23.963045368436724,-23.941810418386012,0.29223226059069174,0.010617475025355816,0.005121827125549316,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,903000,3,8640,3,1.3505507306031184,0.6108178107363917,85,-31.604861645493656,-31.543380227405578,0.37182190171169005,0.0122962836176157,0.001915881410241127,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,903000,3,8640,4,1.3505507306031184,0.6108178107363917,85,-32.388713367283344,-32.214210115373135,0.3810436866739217,0.03490065038204193,0.008076970465481281,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,903000,3,8640,5,1.3505507306031184,0.6108178107363917,86,-27.83418887387961,-27.806409031152725,0.32365335899860015,0.004629973787814379,0.003989733289927244,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,903000,3,8640,6,1.3505507306031184,0.6108178107363917,81,-35.3697922215797,-35.35599513584748,0.43666410150098395,0.013797085732221603,0.0026206043548882008,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,903000,3,8640,7,1.3505507306031184,0.6108178107363917,81,-27.088443380547687,-27.053948648972437,0.3344252269203418,0.034494731575250626,0.0022458171006292105,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,904000,4,11520,0,1.714551400754016,0.5723715988015079,84,-33.05916365701705,-32.999765117652714,0.3935614721073459,0.01484963484108448,0.006462820805609226,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,904000,4,11520,1,1.714551400754016,0.5723715988015079,81,-36.007430097364704,-35.98711210703186,0.44453617404153956,0.020317990332841873,0.00016509501438122243,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,904000,4,11520,2,1.714551400754016,0.5723715988015079,85,-31.90509334858507,-31.78186880145222,0.37535403939511847,0.02464490942656994,0.004168303683400154,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,904000,4,11520,3,1.714551400754016,0.5723715988015079,81,-40.43418314913288,-40.4249879992567,0.4991874462855911,0.009195149876177311,0.0031773098744452,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,904000,4,11520,4,1.714551400754016,0.5723715988015079,82,-25.265642037265934,-25.192757328622974,0.3081175858203163,0.0364423543214798,0.0010682526044547558,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,904000,4,11520,5,1.714551400754016,0.5723715988015079,84,-28.790944068925455,-28.779298212612048,0.3427493341538745,0.0029114640783518553,0.0029114640783518553,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,904000,4,11520,6,1.714551400754016,0.5723715988015079,85,-29.24359088181518,-29.10463624051772,0.3440422456684139,0.02779092825949192,0.0025519048795104027,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,904000,4,11520,7,1.714551400754016,0.5723715988015079,86,-26.604616828495637,-26.587934269336984,0.3093560096336702,0.00278042652644217,0.0020323623903095722,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,905000,5,14400,0,1.714551400754016,0.5723715988015079,84,-30.478009168989956,-30.362253797240555,0.36283344248797567,0.028938842937350273,0.004566429648548365,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,905000,5,14400,1,1.714551400754016,0.5723715988015079,81,-28.17987964511849,-28.164699951419607,0.34789974870516654,0.015179693698883057,0.00352917960844934,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,905000,5,14400,2,1.714551400754016,0.5723715988015079,81,-29.8545360697899,-29.834238773444667,0.36857451938012226,0.020297296345233917,0.0015029998030513525,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,905000,5,14400,3,1.714551400754016,0.5723715988015079,81,-28.07765285181813,-28.063593831611797,0.3466376895286189,0.014059020206332207,0.0025263826828449965,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,905000,5,14400,4,1.714551400754016,0.5723715988015079,81,-26.179832704772707,-26.17282227607211,0.32320781117003344,0.007010428700596094,0.0006459805299527943,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,905000,5,14400,5,1.714551400754016,0.5723715988015079,83,-29.095078887883574,-29.078395299147815,0.3505431191311274,0.005561196245253086,0.003662313101813197,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,905000,5,14400,6,1.714551400754016,0.5723715988015079,84,-32.43843122711405,-32.32828295370564,0.3861718003227863,0.027537068352103233,0.005676293279975653,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,905000,5,14400,7,1.714551400754016,0.5723715988015079,81,-33.504823952913284,-33.47903990186751,0.41363980188781835,0.025784051045775414,0.0027979090809822083,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,906000,6,17280,0,1.714551400754016,0.5723715988015079,83,-26.944068322423846,-26.849744899664074,0.3246273291858295,0.03144114091992378,0.005336369853466749,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,906000,6,17280,1,1.714551400754016,0.5723715988015079,82,-31.207073857076466,-31.179267472587526,0.3805740714277618,0.01390319224447012,0.0035274424590170383,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,906000,6,17280,2,1.714551400754016,0.5723715988015079,85,-36.55780012300238,-36.40225319704041,0.4300917661529692,0.031109385192394257,0.003940900322049856,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,906000,6,17280,3,1.714551400754016,0.5723715988015079,82,-31.89844093186548,-31.858600274601486,0.3890053772178717,0.01992032863199711,0.0007684821612201631,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,906000,6,17280,4,1.714551400754016,0.5723715988015079,81,-31.12516817287542,-31.111592550063506,0.3842613354675978,0.01357562281191349,0.0023013676982373,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,906000,6,17280,5,1.714551400754016,0.5723715988015079,83,-27.270305335288867,-27.208624843275174,0.32855789560589,0.020560164004564285,0.0012851289939135313,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,906000,6,17280,6,1.714551400754016,0.5723715988015079,84,-26.53753085320932,-26.42227017765981,0.31592298634773,0.028815168887376785,0.0004351984534878284,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,906000,6,17280,7,1.714551400754016,0.5723715988015079,85,-30.404520778683946,-30.280726448399946,0.35770024445510523,0.02475886605679989,0.0013611649628728628,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,907000,7,20160,0,1.714551400754016,0.5723715988015079,81,-23.322033227188513,-23.288021092070267,0.2879263361381298,0.03401213511824608,0.0020700369495898485,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,907000,7,20160,1,1.714551400754016,0.5723715988015079,83,-23.419930261326954,-23.37270099739544,0.2821678344738187,0.015743087977170944,0.0029384896624833345,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,907000,7,20160,2,1.714551400754016,0.5723715988015079,82,-25.119925327133387,-25.090360953938216,0.30634055276991934,0.014782186597585678,0.005873086396604776,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,907000,7,20160,3,1.714551400754016,0.5723715988015079,85,-27.189004180021584,-27.117161551490426,0.31987063741201865,0.014368525706231594,0.004796724766492844,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,907000,7,20160,4,1.714551400754016,0.5723715988015079,82,-27.90407874295488,-27.876663558650762,0.3402936432067668,0.013707592152059078,0.005380480084568262,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,907000,7,20160,5,1.714551400754016,0.5723715988015079,80,-28.072874392848462,-28.072874392848462,0.3509109299106058,0.0477871298789978,0.0022277578245848417,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,907000,7,20160,6,1.714551400754016,0.5723715988015079,83,-34.90411682042759,-34.8442499487428,0.4205315279569589,0.019955623894929886,0.0010216241935268044,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,907000,7,20160,7,1.714551400754016,0.5723715988015079,83,-46.76644520019181,-46.75675938511267,0.5634511469902628,0.0032286050263792276,0.0032286050263792276,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,908000,8,23040,0,1.714551400754016,0.5723715988015079,84,-31.263299234211445,-31.187920324504375,0.37218213374061243,0.01884472742676735,0.00500766234472394,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,908000,8,23040,1,1.714551400754016,0.5723715988015079,82,-28.151041908189654,-28.124318284913898,0.34330538912426406,0.013361811637878418,0.006348500028252602,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,908000,8,23040,2,1.714551400754016,0.5723715988015079,83,-24.139598753419705,-24.080425489810295,0.29083853919782776,0.019724421203136444,0.0010442276252433658,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,908000,8,23040,3,1.714551400754016,0.5723715988015079,81,-23.98277106322348,-23.976497615221888,0.2960835933731294,0.006273448001593351,0.00354659091681242,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,908000,8,23040,4,1.714551400754016,0.5723715988015079,84,-27.43081455072388,-27.36453334381804,0.3265573160800462,0.016570301726460457,0.005604143254458904,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,908000,8,23040,5,1.714551400754016,0.5723715988015079,85,-28.548139310674742,-28.43063823436387,0.33586046247852636,0.023500215262174606,0.0015958223957568407,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,908000,8,23040,6,1.714551400754016,0.5723715988015079,84,-35.060173565056175,-35.009930887725204,0.41738301863162114,0.012560669332742691,0.006025735754519701,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,908000,8,23040,7,1.714551400754016,0.5723715988015079,81,-35.78578984970227,-35.7753600650467,0.44179987468768234,0.010429784655570984,0.005277769174426794,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,909000,9,25920,0,1.714551400754016,0.5723715988015079,85,-24.135678024496883,-24.103963615372777,0.2839491532293751,0.006342881824821234,0.005417298059910536,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,909000,9,25920,1,1.714551400754016,0.5723715988015079,81,-24.41026568086818,-24.400854397099465,0.3013613047020763,0.009411283768713474,0.0063944472931325436,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,909000,9,25920,2,1.714551400754016,0.5723715988015079,81,-29.86981964064762,-29.840830586384982,0.36876320544009406,0.028989054262638092,0.0043367198668420315,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,909000,9,25920,3,1.714551400754016,0.5723715988015079,84,-31.493505395017564,-31.436708862893283,0.3749226832740186,0.014199133031070232,0.00544976769015193,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,909000,9,25920,4,1.714551400754016,0.5723715988015079,83,-36.78953171055764,-36.74546370934695,0.44324737000671854,0.014689333736896515,0.010286775417625904,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,909000,9,25920,5,1.714551400754016,0.5723715988015079,82,-32.144913632655516,-32.11893930681981,0.39201114186165265,0.012987162917852402,0.001629742095246911,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,909000,9,25920,6,1.714551400754016,0.5723715988015079,84,-34.29717085137963,-34.260029561817646,0.40829965299261467,0.00928532239049673,0.0016629123128950596,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,909000,9,25920,7,1.714551400754016,0.5723715988015079,81,-22.733174194581807,-22.711157203651965,0.280656471538047,0.022016990929841995,0.0020827772095799446,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,910000,10,28800,0,1.714551400754016,0.5723715988015079,81,-29.550497273681685,-29.536610991461203,0.3648209539960702,0.013886282220482826,0.0017778296023607254,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,910000,10,28800,1,1.714551400754016,0.5723715988015079,87,-28.89440446125809,-28.675558315240778,0.3321195915087137,0.03126373514533043,0.0011405310360714793,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,910000,10,28800,2,1.714551400754016,0.5723715988015079,83,-25.04001641110517,-24.979693044209853,0.3016869447121105,0.02010778896510601,0.0024448982439935207,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,910000,10,28800,3,1.714551400754016,0.5723715988015079,81,-24.772292145062238,-24.74629175895825,0.3058307672229906,0.026000386103987694,0.005262131802737713,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,910000,10,28800,4,1.714551400754016,0.5723715988015079,80,-27.57644008845091,-27.57644008845091,0.34470550110563636,0.008040258660912514,0.004706212785094976,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,910000,10,28800,5,1.714551400754016,0.5723715988015079,84,-27.355580625357106,-27.341625208267942,0.32566167411139413,0.0034888542722910643,0.0034888542722910643,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,910000,10,28800,6,1.714551400754016,0.5723715988015079,81,-28.923526661121286,-28.906185915344395,0.35708057606322574,0.01734074577689171,0.0016207724111154675,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,910000,10,28800,7,1.714551400754016,0.5723715988015079,81,-30.20944192353636,-30.18853862490505,0.3729560731300785,0.020903298631310463,0.005763823166489601,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,911000,11,31680,0,1.714551400754016,0.5723715988015079,83,-31.39967643795535,-31.39151222538203,0.3783093546741608,0.002721404191106558,0.002721404191106558,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,911000,11,31680,1,1.714551400754016,0.5723715988015079,82,-34.242282420396805,-34.169279135763645,0.4175888100048391,0.03650164231657982,0.011534126475453377,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,911000,11,31680,2,1.714551400754016,0.5723715988015079,81,-26.55998683022335,-26.54655294632539,0.32790107197806606,0.013433883897960186,0.0057189022190868855,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,911000,11,31680,3,1.714551400754016,0.5723715988015079,84,-33.33907186915167,-33.31942223687656,0.396893712727996,0.004912408068776131,0.0027063845191150904,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,911000,11,31680,4,1.714551400754016,0.5723715988015079,81,-23.132150490535423,-23.117904358310625,0.285582104821425,0.014246132224798203,0.0014223528560250998,1.0
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,10,0,10,911000,11,31680,5,1.714551400754016,0.5723715988015079,82,-31.785824706894346,-31.726620232802816,0.38763200862066277,0.029602237045764923,0.0017008985159918666,1.0
