condition_id,condition_label,delay_family,variant,variant_label,delay_label,train_steps,metric,iqm,q1,q3,n
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",2880,success,0.2916666666666667,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",5760,success,0.375,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",8640,success,0.0,0.0,0.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",11520,success,0.2916666666666667,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",14400,success,0.2916666666666667,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",17280,success,0.2916666666666667,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",20160,success,0.5416666666666666,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",23040,success,0.0,0.0,0.25,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",25920,success,0.0,0.0,0.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",28800,success,0.2916666666666667,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",31680,success,0.0,0.0,0.25,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",34560,success,0.375,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",37440,success,0.5,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",40320,success,0.2916666666666667,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",43200,success,0.5,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",46080,success,0.375,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",48960,success,0.0,0.0,0.25,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",51840,success,0.3333333333333333,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",54720,success,0.5416666666666666,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",57600,success,0.375,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",60480,success,0.4583333333333333,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",63360,success,0.5,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",66240,success,0.3333333333333333,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action,Augmented (+action buffer),"(0-40,0-40)",69120,success,0.4583333333333333,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",0,success,0.5416666666666666,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",2880,success,0.5833333333333334,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",5760,success,0.625,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",8640,success,1.0,1.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",11520,success,1.0,1.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",14400,success,0.5833333333333334,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",17280,success,1.0,1.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",20160,success,0.7083333333333334,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",23040,success,0.6666666666666666,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",25920,success,0.6666666666666666,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",28800,success,0.6666666666666666,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",31680,success,0.7083333333333334,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",34560,success,0.6666666666666666,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",37440,success,1.0,0.75,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",40320,success,1.0,0.75,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",43200,success,0.6666666666666666,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",46080,success,1.0,1.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",48960,success,0.5416666666666666,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",51840,success,0.7083333333333334,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",54720,success,1.0,1.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",57600,success,1.0,1.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",60480,success,0.625,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",63360,success,1.0,1.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",66240,success,0.625,0.0,1.0,24
stochastic_0_40,"(0-40,0-40)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-40,0-40)",69120,success,0.5833333333333334,0.0,1.0,24
