condition_id,condition_label,delay_family,variant,variant_label,delay_label,act_min,act_max,obs_min,obs_max,seed,iteration,train_steps,episode,kp,correction_scale,episode_steps,true_return,delayed_return,mean_distance,final_distance,min_distance,success
constant_10_10,"(10,10)",constant,unseen,Unseen delay,"(10,10)",10,10,10,10,900000,0,0,0,0.7592573860315994,0.2384058440442351,90,-93.0330596268177,-89.71674630045891,1.0337006625201968,0.3316313326358795,0.07449902594089508,0.0
constant_10_10,"(10,10)",constant,unseen,Unseen delay,"(10,10)",10,10,10,10,900000,0,0,1,0.7592573860315994,0.2384058440442351,90,-91.72157368808985,-87.29516945034266,1.0191285965343317,0.44264042377471924,0.04340195655822754,0.0
constant_10_10,"(10,10)",constant,unseen,Unseen delay,"(10,10)",10,10,10,10,901000,1,320,0,0.4259679050687925,0.3560089008249346,90,-71.8621853813529,-68.30289252847433,0.7984687264594766,0.35592928528785706,0.039413366466760635,0.0
constant_10_10,"(10,10)",constant,unseen,Unseen delay,"(10,10)",10,10,10,10,901000,1,320,1,0.4259679050687925,0.3560089008249346,90,-67.858776319772,-64.581328202039,0.7539864035530223,0.32774481177330017,0.04040239006280899,0.0
constant_10_10,"(10,10)",constant,unseen,Unseen delay,"(10,10)",10,10,10,10,902000,2,640,0,0.39040757470841314,0.22096548185542222,90,-72.47246947139502,-69.36336990445852,0.805249660793278,0.3109099566936493,0.07919862866401672,0.0
constant_10_10,"(10,10)",constant,unseen,Unseen delay,"(10,10)",10,10,10,10,902000,2,640,1,0.39040757470841314,0.22096548185542222,90,-68.78867127001286,-65.65869219601154,0.7643185696668096,0.3129979074001312,0.013146467506885529,0.0
constant_15_15,"(15,15)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(15,15)",15,15,15,15,900000,0,0,0,0.7592573860315994,0.2384058440442351,95,-129.27865944057703,-113.37150774151087,1.3608279941113373,1.0604767799377441,0.046717360615730286,0.0
constant_15_15,"(15,15)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(15,15)",15,15,15,15,900000,0,0,1,0.7592573860315994,0.2384058440442351,95,-122.79520187526941,-108.40468917042017,1.292581072371257,0.9593675136566162,0.0459015890955925,0.0
constant_15_15,"(15,15)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(15,15)",15,15,15,15,901000,1,320,0,0.4259679050687925,0.3560089008249346,95,-84.31540666334331,-76.86186609975994,0.8875305964562453,0.4969027042388916,0.028678031638264656,0.0
constant_15_15,"(15,15)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(15,15)",15,15,15,15,901000,1,320,1,0.4259679050687925,0.3560089008249346,95,-79.79546804726124,-72.85082836449146,0.8399522952343288,0.46297597885131836,0.0381649024784565,0.0
constant_15_15,"(15,15)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(15,15)",15,15,15,15,902000,2,640,0,0.33476839993734747,0.38680960009491694,95,-85.42938671261072,-83.06259810179472,0.8992567022380076,0.15778590738773346,0.05132586136460304,0.0
constant_15_15,"(15,15)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(15,15)",15,15,15,15,902000,2,640,1,0.33476839993734747,0.38680960009491694,95,-81.14256303757429,-78.47868088632822,0.854132242500782,0.17759214341640472,0.04275023937225342,0.0
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,900000,0,0,0,0.7592573860315994,0.2384058440442351,100,-178.98225766420364,-131.41058427095413,1.7898225766420364,2.3785836696624756,0.045641928911209106,0.0
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,900000,0,0,1,0.7592573860315994,0.2384058440442351,100,-171.18030001595616,-126.02797915413976,1.7118030001595617,2.2576160430908203,0.05908923223614693,0.0
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,901000,1,320,0,0.4259679050687925,0.3560089008249346,100,-104.16805808246136,-88.5518032759428,1.0416805808246137,0.7808127403259277,0.03166414424777031,0.0
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,901000,1,320,1,0.4259679050687925,0.3560089008249346,100,-98.5538835413754,-83.88911675289273,0.985538835413754,0.7332383394241333,0.028240259736776352,0.0
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,902000,2,640,0,0.33476839993734747,0.38680960009491694,100,-99.61421300843358,-93.95466258004308,0.9961421300843358,0.28297752141952515,0.057867761701345444,0.0
constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,902000,2,640,1,0.33476839993734747,0.38680960009491694,100,-95.04394334554672,-88.92459732294083,0.9504394334554672,0.3059673011302948,0.041345059871673584,0.0
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,900000,0,0,0,0.7592573860315994,0.2384058440442351,100,-178.98225766420364,-131.41058427095413,1.7898225766420364,2.3785836696624756,0.045641928911209106,0.0
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,900000,0,0,1,0.7592573860315994,0.2384058440442351,100,-171.18030001595616,-126.02797915413976,1.7118030001595617,2.2576160430908203,0.05908923223614693,0.0
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,901000,1,320,0,0.4259679050687925,0.3560089008249346,100,-104.16805808246136,-88.5518032759428,1.0416805808246137,0.7808127403259277,0.03166414424777031,0.0
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,901000,1,320,1,0.4259679050687925,0.3560089008249346,100,-98.5538835413754,-83.88911675289273,0.985538835413754,0.7332383394241333,0.028240259736776352,0.0
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,902000,2,640,0,0.33476839993734747,0.38680960009491694,100,-99.61421300843358,-93.95466258004308,0.9961421300843358,0.28297752141952515,0.057867761701345444,0.0
constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,902000,2,640,1,0.33476839993734747,0.38680960009491694,100,-95.04394334554672,-88.92459732294083,0.9504394334554672,0.3059673011302948,0.041345059871673584,0.0
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,900000,0,0,0,0.7592573860315994,0.2384058440442351,100,-227.75683896243572,-153.16557423770428,2.2775683896243573,3.7295632362365723,0.0825144574046135,0.0
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,900000,0,0,1,0.7592573860315994,0.2384058440442351,100,-228.4318452551961,-153.39379841834307,2.284318452551961,3.7519023418426514,0.1100827232003212,0.0
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,901000,1,320,0,0.4259679050687925,0.3560089008249346,100,-140.32177514210343,-104.468885127455,1.4032177514210344,1.7926445007324219,0.033669400960206985,0.0
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,901000,1,320,1,0.4259679050687925,0.3560089008249346,100,-133.0995322689414,-99.15127053111792,1.330995322689414,1.6974130868911743,0.03712930530309677,0.0
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,902000,2,640,0,0.2686964011747774,0.2554906730703497,100,-107.29162506014109,-98.91043058782816,1.072916250601411,0.41905972361564636,0.05820872634649277,0.0
constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,902000,2,640,1,0.2686964011747774,0.2554906730703497,100,-102.51656764745712,-93.73384350538254,1.0251656764745711,0.43913620710372925,0.04253159463405609,0.0
stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,900000,0,0,0,0.7592573860315994,0.2384058440442351,81,-33.5107481633313,-33.500341495033354,0.41371294028804073,0.010406668297946453,0.004204075317829847,1.0
stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,900000,0,0,1,0.7592573860315994,0.2384058440442351,83,-30.762970188632607,-30.735373373143375,0.3706381950437663,0.009198938496410847,0.009198938496410847,1.0
